id_pedido,id_cliente,data,status
16229,14951,2024-02-20,Cancelado
16230,3740,2025-02-12,Pago
16231,8224,2024-08-29,Pago
16232,23203,2022-09-03,Pendente
16233,1310,2023-03-22,Pendente
16234,1793,2025-02-02,Pago
16235,23709,2022-10-09,Pago
16236,20107,2022-07-24,Pendente
16237,24961,2022-10-03,Pago
16238,9816,2023-05-10,Pago
16239,15773,2024-04-02,Cancelado
16240,21756,2025-03-06,Pago
16241,7658,2022-08-04,Pendente
16242,8888,2023-02-13,Cancelado
16243,4521,2022-08-27,Pago
16244,6588,2022-06-10,Cancelado
16245,5319,2024-04-08,Cancelado
16246,11202,2025-05-31,Pendente
16247,2196,2024-06-04,Pago
16248,20164,2022-10-04,Pendente
16249,6012,2023-04-02,Pendente
16250,24676,2023-05-19,Cancelado
16251,13349,2024-06-03,Pago
16252,23981,2024-12-21,Pendente
16253,14861,2022-12-31,Pago
16254,3267,2023-11-17,Cancelado
16255,22044,2024-04-26,Cancelado
16256,21760,2025-02-28,Pago
16257,14022,2025-05-19,Cancelado
16258,2202,2024-01-03,Cancelado
16259,8049,2024-04-02,Cancelado
16260,2457,2022-09-20,Pago
16261,18240,2022-11-25,Pago
16262,17470,2023-11-21,Cancelado
16263,17762,2022-07-24,Cancelado
16264,2014,2023-12-19,Pago
16265,18632,2024-12-05,Pendente
16266,20232,2024-01-21,Cancelado
16267,11958,2025-04-12,Pago
16268,18930,2025-04-23,Pago
16269,2956,2023-12-31,Pendente
16270,4195,2023-06-27,Pendente
16271,18184,2024-05-24,Pago
16272,6987,2022-07-06,Pago
16273,16812,2024-11-29,Pendente
16274,10467,2024-10-27,Pago
16275,23620,2025-01-19,Cancelado
16276,21364,2022-12-31,Pendente
16277,12248,2023-09-13,Cancelado
16278,8217,2023-03-10,Pago
16279,3494,2023-11-17,Cancelado
16280,12545,2023-03-12,Cancelado
16281,19331,2023-03-26,Pago
16282,13464,2024-03-08,Pago
16283,172,2024-10-01,Pendente
16284,15713,2025-01-30,Pendente
16285,17721,2025-05-27,Pendente
16286,1094,2023-02-04,Pendente
16287,20548,2023-09-07,Pendente
16288,3736,2025-02-23,Pago
16289,16328,2023-03-20,Cancelado
16290,218,2023-06-05,Pendente
16291,11163,2023-06-12,Pago
16292,12692,2025-03-26,Pago
16293,2485,2023-02-28,Cancelado
16294,18283,2022-09-28,Cancelado
16295,8871,2023-04-12,Cancelado
16296,13653,2024-12-19,Pendente
16297,24763,2022-10-17,Cancelado
16298,13147,2022-07-27,Cancelado
16299,5538,2023-02-25,Pago
16300,20876,2025-04-13,Cancelado
16301,5934,2022-06-09,Pendente
16302,19216,2023-03-25,Pago
16303,16417,2024-09-19,Cancelado
16304,4493,2025-05-05,Pendente
16305,9425,2025-05-23,Pago
16306,23902,2024-11-02,Cancelado
16307,1723,2022-10-29,Cancelado
16308,22554,2024-02-22,Pendente
16309,22556,2024-11-16,Pago
16310,13527,2023-12-31,Cancelado
16311,11501,2023-02-07,Cancelado
16312,19895,2024-03-22,Pendente
16313,20036,2024-09-09,Cancelado
16314,8437,2023-02-15,Pago
16315,11972,2024-08-11,Pago
16316,1178,2022-07-02,Pago
16317,1316,2024-07-30,Pago
16318,22363,2023-01-23,Pendente
16319,3504,2023-08-17,Pago
16320,1811,2024-01-11,Cancelado
16321,17496,2024-08-24,Pendente
16322,11218,2022-10-10,Cancelado
16323,12337,2024-04-08,Pago
16324,14906,2022-09-24,Pendente
16325,24020,2023-08-04,Pendente
16326,12545,2022-08-03,Cancelado
16327,3698,2022-07-10,Cancelado
16328,16272,2023-11-17,Pago
16329,18160,2022-12-02,Pendente
16330,9271,2024-05-03,Pago
16331,12381,2022-09-26,Pendente
16332,18026,2022-06-17,Pago
16333,5154,2025-06-06,Cancelado
16334,3987,2023-02-03,Pendente
16335,19715,2024-11-04,Pago
16336,23105,2024-01-08,Pendente
16337,9111,2024-09-13,Cancelado
16338,20517,2023-04-26,Pendente
16339,1291,2023-12-16,Pago
16340,3056,2023-05-20,Pendente
16341,23849,2025-06-03,Pendente
16342,16053,2025-03-03,Pendente
16343,19612,2023-01-12,Cancelado
16344,23393,2024-09-26,Pago
16345,12084,2024-03-05,Pendente
16346,9365,2025-01-29,Pendente
16347,15748,2022-09-11,Pendente
16348,11046,2024-05-12,Pendente
16349,2822,2022-11-06,Cancelado
16350,19574,2023-11-27,Pendente
16351,12773,2024-06-04,Pago
16352,21913,2023-01-20,Pendente
16353,3824,2024-07-03,Pago
16354,14515,2024-04-01,Pendente
16355,23859,2023-12-03,Pago
16356,3176,2023-12-24,Pago
16357,3405,2023-04-23,Pendente
16358,15189,2023-08-29,Cancelado
16359,16694,2025-05-30,Cancelado
16360,5725,2024-05-13,Pendente
16361,12550,2022-09-22,Pendente
16362,9122,2023-06-18,Pendente
16363,21031,2022-09-25,Pago
16364,11742,2023-08-20,Cancelado
16365,19791,2024-06-28,Cancelado
16366,24543,2024-01-17,Pendente
16367,22226,2025-04-26,Cancelado
16368,1298,2024-12-09,Pendente
16369,16131,2022-10-30,Pago
16370,3474,2025-03-29,Cancelado
16371,14101,2022-11-29,Pago
16372,2182,2023-06-27,Cancelado
16373,20345,2025-06-04,Pendente
16374,3172,2024-06-23,Pendente
16375,198,2023-07-29,Pago
16376,23107,2024-11-29,Pendente
16377,1737,2025-01-16,Cancelado
16378,1455,2023-04-16,Pendente
16379,15720,2023-09-05,Pago
16380,18745,2024-01-22,Cancelado
16381,20271,2025-05-30,Pago
16382,17733,2023-10-29,Cancelado
16383,11874,2023-02-26,Pendente
16384,14045,2023-01-01,Cancelado
16385,21822,2023-07-04,Cancelado
16386,22903,2024-12-17,Pago
16387,9993,2025-05-18,Pendente
16388,8677,2022-08-19,Pendente
16389,14336,2024-10-01,Cancelado
16390,6545,2023-06-03,Pendente
16391,10670,2023-08-16,Pendente
16392,11093,2022-10-08,Pago
16393,19033,2023-10-25,Pago
16394,16050,2023-04-17,Pago
16395,17867,2023-09-29,Pendente
16396,14239,2022-06-26,Pendente
16397,23518,2023-10-24,Cancelado
16398,7887,2024-06-16,Cancelado
16399,17285,2024-12-04,Pendente
16400,6764,2023-01-03,Cancelado
16401,8919,2023-08-25,Cancelado
16402,3839,2023-06-22,Pendente
16403,14716,2024-12-31,Pendente
16404,7925,2024-10-03,Pendente
16405,19255,2025-03-29,Pendente
16406,21915,2023-09-15,Pago
16407,15399,2024-04-12,Pago
16408,17447,2022-08-16,Pago
16409,4565,2023-09-08,Pago
16410,8538,2023-01-04,Pendente
16411,18578,2024-01-03,Pago
16412,6291,2023-04-02,Pago
16413,19416,2022-09-19,Pendente
16414,17374,2024-07-28,Cancelado
16415,13530,2024-03-14,Pago
16416,17295,2024-07-13,Pago
16417,24905,2025-05-16,Pendente
16418,16571,2023-05-18,Pago
16419,24154,2023-07-09,Pago
16420,13877,2022-12-29,Cancelado
16421,17521,2024-10-20,Cancelado
16422,4581,2023-11-11,Pago
16423,8223,2023-02-16,Cancelado
16424,15832,2025-01-12,Pago
16425,18420,2022-12-15,Cancelado
16426,12914,2024-05-09,Pendente
16427,24069,2023-11-26,Cancelado
16428,2068,2022-06-27,Pago
16429,16723,2024-11-02,Cancelado
16430,23905,2024-09-27,Pago
16431,12021,2025-05-01,Cancelado
16432,15052,2022-07-06,Cancelado
16433,22787,2025-03-26,Pago
16434,862,2025-05-04,Pago
16435,24632,2023-07-29,Pago
16436,317,2023-05-29,Pago
16437,12374,2023-06-14,Pendente
16438,2442,2024-03-28,Pendente
16439,767,2022-11-24,Pago
16440,17893,2023-08-23,Pago
16441,14441,2024-08-26,Pago
16442,22405,2024-02-19,Cancelado
16443,5324,2024-10-03,Pendente
16444,765,2023-12-24,Cancelado
16445,18853,2024-11-03,Cancelado
16446,764,2024-07-03,Cancelado
16447,5740,2025-01-05,Pendente
16448,23808,2022-12-20,Cancelado
16449,376,2023-03-21,Pendente
16450,1341,2024-02-12,Pendente
16451,19816,2023-12-23,Pago
16452,11498,2022-07-17,Pago
16453,7447,2022-06-11,Pago
16454,7473,2023-10-19,Pendente
16455,23913,2023-04-01,Pendente
16456,14173,2023-04-10,Cancelado
16457,5872,2023-07-28,Pago
16458,12860,2023-03-05,Pago
16459,6083,2025-02-22,Cancelado
16460,5040,2023-02-13,Pendente
16461,20683,2024-07-30,Cancelado
16462,16005,2022-07-03,Pendente
16463,14136,2023-04-29,Cancelado
16464,8209,2025-04-22,Pago
16465,18717,2022-09-15,Cancelado
16466,6061,2024-09-22,Pago
16467,24733,2023-11-23,Cancelado
16468,23187,2023-09-21,Pago
16469,20837,2024-09-17,Pendente
16470,13470,2025-05-31,Cancelado
16471,7950,2024-06-19,Pendente
16472,11427,2023-07-16,Cancelado
16473,832,2022-07-29,Pago
16474,6384,2023-06-21,Cancelado
16475,11352,2024-06-28,Cancelado
16476,14505,2024-06-24,Pago
16477,2516,2023-04-27,Pendente
16478,18631,2023-06-24,Cancelado
16479,22289,2022-12-11,Pendente
16480,13327,2022-09-09,Pendente
16481,6686,2024-09-05,Pendente
16482,15542,2023-05-17,Cancelado
16483,21333,2022-08-08,Cancelado
16484,5986,2023-04-03,Cancelado
16485,4501,2023-03-22,Pago
16486,22515,2024-03-13,Pago
16487,21263,2023-10-31,Cancelado
16488,12336,2025-06-04,Cancelado
16489,7151,2025-01-17,Pago
16490,12986,2022-06-21,Pendente
16491,20821,2023-10-10,Cancelado
16492,6652,2024-03-02,Cancelado
16493,11977,2025-02-27,Pendente
16494,16153,2023-09-20,Cancelado
16495,22631,2023-05-10,Cancelado
16496,4643,2022-07-28,Pago
16497,15511,2023-07-25,Cancelado
16498,2601,2023-05-01,Pago
16499,3727,2024-08-31,Pendente
16500,333,2023-02-07,Pendente
16501,19303,2024-04-19,Cancelado
16502,4763,2024-05-13,Cancelado
16503,1626,2024-11-10,Cancelado
16504,15484,2023-12-10,Pendente
16505,17651,2023-05-17,Pendente
16506,16373,2022-08-15,Pago
16507,15925,2025-03-30,Pendente
16508,12795,2024-02-28,Pendente
16509,2108,2022-11-12,Cancelado
16510,8760,2023-09-22,Pago
16511,15951,2024-12-16,Pago
16512,5072,2024-10-23,Pendente
16513,20203,2023-07-24,Pendente
16514,16974,2023-05-18,Pago
16515,5899,2024-05-26,Cancelado
16516,17255,2022-10-09,Pago
16517,3639,2024-10-04,Pendente
16518,10265,2023-05-29,Pendente
16519,6799,2024-05-05,Pago
16520,8870,2023-03-15,Pendente
16521,15067,2023-08-29,Cancelado
16522,3753,2025-04-06,Pago
16523,23048,2023-02-08,Pendente
16524,20687,2023-04-05,Pago
16525,18535,2024-12-14,Pago
16526,23064,2022-09-12,Pago
16527,21512,2022-10-18,Cancelado
16528,24068,2024-06-18,Pendente
16529,19803,2024-07-28,Cancelado
16530,19812,2023-09-20,Cancelado
16531,12252,2022-10-04,Cancelado
16532,3884,2024-04-08,Pendente
16533,12728,2024-08-27,Cancelado
16534,20927,2024-08-29,Cancelado
16535,24570,2023-03-19,Cancelado
16536,24487,2023-04-30,Pendente
16537,17953,2024-05-15,Pendente
16538,2861,2022-06-24,Pendente
16539,24800,2023-04-06,Pendente
16540,7737,2025-01-14,Cancelado
16541,18042,2024-05-10,Pago
16542,9360,2023-08-19,Pago
16543,18359,2024-04-06,Cancelado
16544,10363,2023-12-14,Cancelado
16545,11679,2024-07-08,Pago
16546,11059,2023-12-17,Pago
16547,7306,2023-05-22,Cancelado
16548,1851,2023-02-02,Pendente
16549,18079,2025-02-18,Pago
16550,7638,2022-10-30,Pago
16551,1476,2023-04-08,Pago
16552,9431,2024-10-16,Pago
16553,18689,2022-09-02,Cancelado
16554,9968,2023-07-28,Pago
16555,7151,2024-04-12,Cancelado
16556,22393,2022-10-05,Cancelado
16557,244,2025-01-21,Pago
16558,5496,2024-05-29,Cancelado
16559,22735,2022-08-04,Pendente
16560,1713,2024-05-23,Pago
16561,3502,2024-12-18,Pago
16562,7672,2023-08-25,Pendente
16563,14807,2024-07-08,Pago
16564,22340,2024-04-26,Pendente
16565,13127,2023-03-12,Cancelado
16566,2179,2024-09-26,Pendente
16567,21076,2024-09-07,Pendente
16568,4688,2022-11-15,Pago
16569,5197,2023-04-16,Pago
16570,518,2025-03-04,Cancelado
16571,6897,2025-03-22,Pendente
16572,4095,2022-07-22,Cancelado
16573,11936,2023-12-17,Pago
16574,14256,2023-11-30,Pendente
16575,21832,2023-05-08,Pago
16576,16097,2025-02-24,Pago
16577,4988,2023-04-22,Pendente
16578,11083,2025-05-29,Cancelado
16579,23831,2023-02-21,Pago
16580,10302,2022-07-24,Pago
16581,15298,2023-01-26,Pendente
16582,15491,2023-08-04,Pendente
16583,19927,2025-01-25,Pago
16584,1081,2023-10-13,Cancelado
16585,3140,2025-02-11,Pendente
16586,17343,2024-09-09,Cancelado
16587,17090,2023-02-11,Pago
16588,10076,2025-04-03,Pago
16589,21583,2025-02-18,Pago
16590,16694,2022-11-30,Cancelado
16591,21550,2025-03-22,Cancelado
16592,6730,2025-01-24,Pendente
16593,7402,2023-05-28,Pago
16594,15051,2025-02-27,Pago
16595,8836,2023-06-23,Pendente
16596,17264,2022-08-31,Pendente
16597,661,2022-10-21,Cancelado
16598,5671,2024-07-01,Cancelado
16599,13154,2022-11-10,Pendente
16600,18594,2024-12-13,Pago
16601,9786,2022-10-05,Pago
16602,16468,2024-11-16,Pago
16603,5802,2022-10-14,Pago
16604,320,2025-01-07,Cancelado
16605,18256,2024-08-14,Pago
16606,8037,2024-04-04,Cancelado
16607,2986,2025-03-04,Cancelado
16608,6923,2022-07-13,Pendente
16609,23681,2022-06-21,Cancelado
16610,18018,2025-04-21,Pendente
16611,15189,2022-11-08,Cancelado
16612,18508,2024-05-29,Pago
16613,22139,2024-03-24,Pago
16614,17268,2023-06-02,Pago
16615,13945,2023-03-15,Pendente
16616,6096,2022-06-15,Cancelado
16617,16314,2025-02-17,Pendente
16618,3991,2024-05-08,Pago
16619,8698,2025-06-07,Pago
16620,11601,2024-02-08,Pendente
16621,4669,2025-03-24,Pago
16622,2667,2023-12-19,Pago
16623,24395,2022-10-05,Cancelado
16624,1716,2023-08-23,Cancelado
16625,2299,2025-02-20,Cancelado
16626,554,2023-09-14,Pago
16627,17274,2023-06-28,Cancelado
16628,6759,2023-12-01,Pendente
16629,13360,2022-12-14,Cancelado
16630,5326,2024-03-01,Pendente
16631,13324,2023-04-09,Pago
16632,5717,2025-02-17,Pendente
16633,16016,2023-09-17,Cancelado
16634,9391,2025-03-27,Pendente
16635,7584,2022-06-13,Cancelado
16636,17821,2024-10-23,Pendente
16637,14475,2024-10-10,Pago
16638,21505,2024-04-24,Pago
16639,10106,2022-07-07,Cancelado
16640,2657,2022-12-19,Pago
16641,9416,2024-01-06,Cancelado
16642,4416,2025-05-15,Pendente
16643,20248,2024-05-23,Pago
16644,21885,2023-02-03,Cancelado
16645,17833,2022-07-21,Pendente
16646,21362,2023-09-09,Cancelado
16647,14815,2023-11-27,Cancelado
16648,23974,2023-03-14,Pago
16649,24624,2022-07-03,Pendente
16650,9031,2023-04-04,Cancelado
16651,16862,2023-04-04,Cancelado
16652,6909,2023-05-12,Pago
16653,20105,2023-11-07,Pago
16654,22104,2023-05-15,Cancelado
16655,14584,2023-07-23,Pago
16656,19581,2025-01-06,Pendente
16657,16148,2025-05-31,Pago
16658,17715,2024-04-21,Pago
16659,5705,2024-12-31,Cancelado
16660,20118,2023-03-29,Pendente
16661,5992,2025-04-15,Cancelado
16662,4768,2024-06-29,Pago
16663,22628,2023-08-21,Pago
16664,3341,2023-11-28,Cancelado
16665,4103,2023-04-10,Cancelado
16666,7611,2024-01-31,Pendente
16667,3130,2024-10-26,Pago
16668,2034,2023-03-14,Pendente
16669,22181,2022-07-22,Pago
16670,19899,2022-12-08,Pago
16671,639,2024-05-18,Pendente
16672,22816,2022-08-22,Cancelado
16673,10670,2024-07-06,Cancelado
16674,19952,2023-06-23,Pendente
16675,7048,2023-10-19,Pago
16676,13106,2023-10-30,Pago
16677,17383,2024-08-31,Pendente
16678,8120,2023-08-14,Cancelado
16679,6567,2024-11-30,Cancelado
16680,14672,2024-10-06,Cancelado
16681,2098,2022-09-25,Pago
16682,17444,2023-05-23,Pendente
16683,13491,2022-07-01,Pendente
16684,6776,2024-11-06,Cancelado
16685,20214,2025-04-07,Pago
16686,19463,2024-02-26,Cancelado
16687,11471,2023-12-01,Cancelado
16688,11426,2024-11-10,Pendente
16689,11427,2022-08-19,Pago
16690,7405,2024-05-23,Pendente
16691,22800,2024-05-26,Pago
16692,14649,2024-01-03,Pago
16693,4273,2023-08-27,Pendente
16694,23082,2025-01-07,Pago
16695,24182,2023-01-30,Pago
16696,22298,2023-03-16,Pago
16697,10068,2022-10-08,Pago
16698,8729,2024-09-25,Pendente
16699,9373,2024-02-15,Pendente
16700,7739,2022-06-27,Pago
16701,20225,2022-06-18,Cancelado
16702,5913,2025-05-24,Pago
16703,21565,2023-03-12,Cancelado
16704,17341,2024-03-27,Pago
16705,17599,2024-12-10,Pendente
16706,17308,2023-07-18,Cancelado
16707,18508,2025-01-01,Pendente
16708,5561,2022-09-16,Pendente
16709,5118,2022-12-29,Pago
16710,5969,2023-12-01,Pago
16711,18016,2022-10-12,Cancelado
16712,7037,2023-02-28,Cancelado
16713,9725,2023-06-21,Pago
16714,21332,2025-03-19,Pago
16715,2771,2023-09-23,Pago
16716,4602,2023-05-26,Cancelado
16717,24637,2024-05-01,Pago
16718,12342,2025-05-23,Cancelado
16719,23674,2023-10-17,Cancelado
16720,14721,2024-10-17,Pendente
16721,3256,2022-10-21,Cancelado
16722,6778,2024-07-26,Cancelado
16723,17484,2024-07-15,Cancelado
16724,13188,2025-03-15,Pendente
16725,20845,2025-01-30,Cancelado
16726,20935,2025-03-04,Cancelado
16727,2080,2022-12-07,Pago
16728,2029,2025-01-04,Cancelado
16729,15213,2024-12-15,Pago
16730,13077,2023-06-25,Cancelado
16731,16492,2024-06-30,Pendente
16732,6390,2025-01-03,Pendente
16733,17066,2024-07-02,Pago
16734,191,2023-09-10,Cancelado
16735,1829,2023-02-22,Pendente
16736,21967,2023-09-03,Cancelado
16737,23889,2022-10-31,Cancelado
16738,4830,2022-07-07,Pendente
16739,6343,2024-01-23,Cancelado
16740,11891,2025-01-31,Pago
16741,9406,2022-12-07,Pago
16742,7423,2022-08-18,Pendente
16743,1275,2024-04-29,Pendente
16744,11867,2024-09-20,Cancelado
16745,12442,2024-10-13,Pendente
16746,14396,2024-07-06,Cancelado
16747,16770,2024-07-22,Pendente
16748,2546,2023-10-31,Cancelado
16749,2704,2023-10-03,Pago
16750,18558,2024-02-07,Cancelado
16751,14673,2024-10-22,Pendente
16752,1456,2024-04-10,Pago
16753,15140,2023-10-31,Pago
16754,6942,2023-12-31,Pago
16755,6244,2024-06-28,Cancelado
16756,23042,2022-07-16,Cancelado
16757,8358,2023-02-27,Pago
16758,19794,2023-03-01,Pago
16759,16734,2024-05-09,Pendente
16760,10612,2022-10-11,Cancelado
16761,15404,2023-07-29,Pago
16762,24553,2022-12-23,Cancelado
16763,22737,2024-04-22,Pendente
16764,18181,2022-06-28,Cancelado
16765,1086,2022-12-22,Pendente
16766,23561,2025-02-10,Cancelado
16767,18310,2023-09-27,Pago
16768,17924,2022-08-29,Cancelado
16769,20880,2023-03-15,Cancelado
16770,16403,2025-05-27,Pendente
16771,16619,2022-08-24,Cancelado
16772,15341,2022-11-18,Cancelado
16773,9866,2023-03-09,Pendente
16774,2625,2022-08-17,Pago
16775,5764,2024-11-27,Pago
16776,1803,2024-08-30,Cancelado
16777,9711,2023-11-25,Pago
16778,23808,2025-01-07,Pago
16779,5979,2024-07-27,Pago
16780,15357,2025-05-30,Pago
16781,23657,2025-05-19,Pendente
16782,22147,2022-09-08,Pago
16783,3014,2024-05-05,Pago
16784,7758,2024-12-09,Pago
16785,22755,2023-11-03,Pago
16786,11206,2025-02-19,Cancelado
16787,13017,2022-12-23,Pendente
16788,14349,2023-03-17,Pendente
16789,20019,2024-04-30,Pago
16790,21364,2025-01-19,Cancelado
16791,4632,2025-01-06,Pendente
16792,22420,2022-12-10,Pendente
16793,15623,2023-05-27,Pago
16794,23635,2024-08-26,Cancelado
16795,6074,2023-09-02,Pago
16796,14315,2024-01-01,Pago
16797,11750,2024-12-10,Pendente
16798,5460,2022-11-07,Pendente
16799,14754,2024-01-12,Cancelado
16800,20311,2025-01-22,Pendente
16801,7468,2023-04-20,Cancelado
16802,6661,2023-06-20,Pago
16803,18208,2024-04-15,Cancelado
16804,12202,2025-01-03,Pendente
16805,23493,2024-12-11,Pendente
16806,3766,2022-07-01,Pago
16807,77,2025-02-17,Cancelado
16808,2396,2023-01-30,Cancelado
16809,22997,2023-09-30,Pendente
16810,6957,2024-02-28,Pendente
16811,3956,2023-08-27,Pendente
16812,5631,2024-02-03,Cancelado
16813,14364,2025-04-15,Cancelado
16814,13301,2025-01-20,Pago
16815,20188,2025-03-27,Pago
16816,3543,2025-05-13,Cancelado
16817,9637,2024-09-13,Cancelado
16818,6416,2023-01-03,Pendente
16819,5419,2024-02-16,Cancelado
16820,12823,2025-06-08,Pendente
16821,6003,2023-03-05,Pago
16822,17322,2023-01-19,Pago
16823,22761,2023-05-14,Pendente
16824,16625,2025-02-27,Cancelado
16825,18977,2023-03-29,Pendente
16826,281,2022-12-22,Pago
16827,11706,2023-11-07,Cancelado
16828,209,2025-06-05,Pago
16829,9313,2023-11-20,Cancelado
16830,23252,2024-03-28,Cancelado
16831,23518,2024-11-01,Cancelado
16832,9545,2024-03-02,Pago
16833,23593,2023-04-13,Pago
16834,3174,2024-10-29,Pago
16835,1428,2023-06-06,Pendente
16836,14236,2023-04-27,Cancelado
16837,10515,2022-10-10,Cancelado
16838,2624,2023-08-18,Pendente
16839,12415,2024-12-02,Pendente
16840,1063,2023-08-22,Pago
16841,14960,2023-09-26,Pago
16842,8280,2024-11-11,Pendente
16843,16812,2024-11-19,Cancelado
16844,10222,2025-03-07,Pendente
16845,12300,2023-07-30,Pendente
16846,9935,2024-10-17,Pago
16847,16133,2022-06-15,Pago
16848,6998,2023-05-21,Cancelado
16849,20768,2023-05-10,Pago
16850,2294,2025-06-06,Pago
16851,6680,2022-10-27,Cancelado
16852,22182,2024-07-09,Cancelado
16853,16720,2024-04-15,Cancelado
16854,518,2023-03-02,Cancelado
16855,7684,2023-07-26,Cancelado
16856,5888,2022-10-10,Cancelado
16857,18758,2024-05-13,Pago
16858,4535,2024-05-20,Pago
16859,17567,2025-03-09,Pago
16860,24480,2023-08-16,Cancelado
16861,19219,2025-06-02,Pago
16862,20042,2024-05-07,Cancelado
16863,17665,2024-03-21,Pendente
16864,15706,2025-02-25,Cancelado
16865,3858,2023-05-29,Pago
16866,17771,2023-07-06,Cancelado
16867,22499,2023-04-04,Pago
16868,18055,2023-11-04,Cancelado
16869,2671,2024-10-25,Pago
16870,9115,2024-11-25,Pendente
16871,9934,2024-07-23,Pendente
16872,9756,2024-08-30,Pago
16873,13136,2025-06-02,Pendente
16874,4201,2024-10-21,Pendente
16875,3476,2023-09-06,Pago
16876,16496,2023-05-15,Cancelado
16877,11419,2024-12-17,Cancelado
16878,6160,2024-01-12,Cancelado
16879,5622,2024-03-08,Pago
16880,19830,2025-03-22,Cancelado
16881,23279,2024-05-09,Pago
16882,14934,2024-06-21,Pago
16883,23797,2024-10-11,Pago
16884,4378,2023-07-07,Cancelado
16885,11170,2022-09-04,Cancelado
16886,1448,2025-02-28,Pago
16887,3316,2025-01-25,Pendente
16888,4551,2023-02-23,Pago
16889,12264,2023-02-15,Cancelado
16890,7560,2022-11-27,Pago
16891,3778,2024-05-21,Pago
16892,22834,2024-06-13,Cancelado
16893,17949,2022-09-28,Pendente
16894,313,2023-10-24,Pendente
16895,24110,2024-09-29,Pago
16896,5291,2024-04-08,Pendente
16897,21285,2023-01-09,Pago
16898,22502,2024-05-25,Pago
16899,16841,2022-08-06,Cancelado
16900,21673,2025-05-17,Cancelado
16901,12023,2024-02-27,Pendente
16902,10795,2024-11-12,Pago
16903,19906,2023-10-25,Cancelado
16904,10127,2025-05-05,Pago
16905,14092,2023-01-13,Pendente
16906,17379,2025-02-26,Pago
16907,17404,2024-11-05,Cancelado
16908,13946,2023-08-25,Pago
16909,18684,2023-01-22,Pago
16910,4252,2023-04-11,Cancelado
16911,20226,2022-12-18,Pendente
16912,24411,2022-11-18,Pago
16913,4852,2024-04-10,Cancelado
16914,22344,2023-02-28,Cancelado
16915,5010,2024-05-10,Pendente
16916,10864,2024-05-20,Pendente
16917,11541,2025-04-11,Pendente
16918,13941,2025-01-31,Pago
16919,8112,2024-12-04,Pago
16920,16308,2024-03-31,Cancelado
16921,21272,2024-05-21,Pago
16922,22569,2022-12-27,Pago
16923,22747,2023-08-27,Cancelado
16924,6618,2023-10-28,Pendente
16925,24510,2022-09-19,Pendente
16926,24814,2022-08-06,Pago
16927,14489,2024-03-01,Pendente
16928,1120,2022-10-19,Pendente
16929,14900,2022-06-27,Pago
16930,2792,2025-04-13,Pendente
16931,3772,2023-12-15,Pendente
16932,24020,2023-08-02,Pendente
16933,20551,2022-07-30,Pendente
16934,9644,2023-01-21,Cancelado
16935,12875,2023-08-08,Pago
16936,10716,2024-09-07,Pendente
16937,12980,2023-04-13,Pendente
16938,10383,2023-09-25,Pago
16939,16601,2025-01-06,Cancelado
16940,23923,2024-01-31,Pendente
16941,24669,2022-08-31,Pendente
16942,8113,2023-07-27,Pago
16943,4897,2022-09-22,Cancelado
16944,18908,2023-11-06,Cancelado
16945,19432,2024-11-09,Pago
16946,6359,2024-05-22,Pendente
16947,1964,2023-01-22,Cancelado
16948,17584,2024-12-06,Pago
16949,4900,2022-07-14,Cancelado
16950,18455,2023-02-07,Pendente
16951,17543,2022-07-25,Pago
16952,17420,2023-02-03,Pago
16953,11931,2024-01-17,Cancelado
16954,22629,2023-05-25,Cancelado
16955,2413,2023-08-26,Pendente
16956,2142,2023-10-26,Pago
16957,14970,2022-10-28,Pago
16958,9914,2023-02-12,Pendente
16959,16309,2023-05-24,Pago
16960,16492,2025-01-20,Cancelado
16961,19397,2023-09-29,Pago
16962,18980,2022-07-24,Pago
16963,13879,2023-12-07,Cancelado
16964,831,2024-10-09,Cancelado
16965,22749,2024-06-11,Pago
16966,14693,2024-01-24,Pago
16967,18334,2024-12-05,Pendente
16968,7185,2024-08-17,Pago
16969,21229,2022-10-05,Cancelado
16970,15895,2023-01-06,Pago
16971,22278,2023-10-18,Pendente
16972,2821,2022-11-22,Cancelado
16973,24856,2024-05-20,Cancelado
16974,20163,2024-04-07,Pago
16975,6644,2025-05-31,Cancelado
16976,2449,2022-09-07,Cancelado
16977,11442,2025-03-04,Pago
16978,23047,2023-01-13,Cancelado
16979,24306,2024-08-12,Cancelado
16980,18076,2024-07-10,Pago
16981,16535,2023-02-08,Pendente
16982,8729,2025-01-27,Pendente
16983,24268,2023-05-05,Pago
16984,17885,2023-11-20,Pago
16985,22074,2022-12-24,Cancelado
16986,3775,2022-09-03,Pago
16987,1818,2022-12-23,Cancelado
16988,5657,2024-08-07,Pendente
16989,11320,2024-08-17,Cancelado
16990,24065,2023-12-28,Pago
16991,2356,2025-05-28,Cancelado
16992,15578,2022-06-17,Cancelado
16993,9763,2024-10-20,Pendente
16994,16527,2024-07-28,Pendente
16995,13284,2023-11-16,Pendente
16996,19682,2023-03-13,Pago
16997,10891,2023-02-08,Cancelado
16998,20338,2022-12-03,Pago
16999,2515,2024-07-15,Cancelado
17000,21566,2022-12-01,Pago
17001,23850,2024-01-14,Cancelado
17002,21759,2023-01-13,Cancelado
17003,23558,2022-06-23,Pago
17004,19508,2024-05-22,Cancelado
17005,24452,2022-12-03,Cancelado
17006,4159,2022-06-26,Pago
