id_estoque,id_livro,quantidade
3635,3696,50
3636,10049,42
3637,24747,81
3638,7216,56
3639,5969,30
3640,3256,72
3641,6938,3
3642,24844,70
3643,16894,31
3644,16655,32
3645,20774,86
3646,5133,64
3647,18730,0
3648,14114,89
3649,12325,24
3650,11881,90
3651,9713,68
3652,29022,55
3653,27072,58
3654,1963,72
3655,886,30
3656,24464,89
3657,29040,40
3658,22119,95
3659,27492,36
3660,7413,95
3661,3415,37
3662,24506,34
3663,22601,66
3664,20688,65
3665,25451,74
3666,7331,8
3667,2108,38
3668,12045,40
3669,22217,0
3670,6114,96
3671,27109,87
3672,10028,56
3673,284,62
3674,27230,1
3675,12421,82
3676,823,86
3677,24652,27
3678,4845,99
3679,19697,63
3680,22562,94
3681,20235,14
3682,3364,14
3683,4884,26
3684,26003,8
3685,11233,94
3686,9263,87
3687,8695,100
3688,2626,95
3689,17782,9
3690,12276,23
3691,14814,25
3692,5264,7
3693,22344,54
3694,912,36
3695,25959,25
3696,4835,69
3697,17446,60
3698,2325,8
3699,19467,72
3700,21366,88
3701,7443,100
3702,9227,68
3703,14276,95
3704,29789,79
3705,9079,6
3706,9757,25
3707,29033,98
3708,25323,51
3709,25518,41
3710,24340,60
3711,27962,31
3712,11694,85
3713,10193,36
3714,14508,35
3715,8404,52
3716,24383,68
3717,17283,1
3718,4717,84
3719,5085,66
3720,8466,73
3721,17550,35
3722,23687,35
3723,16934,20
3724,3015,7
3725,20005,64
3726,19100,97
3727,29789,14
3728,24062,3
3729,18893,74
3730,10624,86
3731,21277,56
3732,5817,7
3733,17637,78
3734,14861,95
3735,914,83
3736,20168,21
3737,5818,45
3738,17069,77
3739,6655,7
3740,15837,80
3741,12751,33
3742,15934,37
3743,6821,99
3744,13672,87
3745,14356,92
3746,17464,13
3747,21719,62
3748,21445,67
3749,25979,97
3750,17545,41
3751,16965,39
3752,29505,33
3753,6734,15
3754,6101,12
3755,19954,95
3756,6767,92
3757,22299,47
3758,7397,4
3759,15045,91
3760,6161,10
3761,4549,29
3762,6721,79
3763,17733,19
3764,28551,20
3765,4293,39
3766,20935,64
3767,12286,12
3768,4398,99
3769,28537,47
3770,15061,52
3771,20902,5
3772,13336,60
3773,4736,96
3774,11668,43
3775,15055,42
3776,11166,74
3777,26759,22
3778,14195,43
3779,19887,13
3780,19644,70
3781,22303,37
3782,6158,12
3783,3947,74
3784,26470,24
3785,21566,69
3786,11305,25
3787,20859,78
3788,21319,60
3789,5401,47
3790,23129,18
3791,23025,94
3792,10530,44
3793,7974,72
3794,7891,61
3795,19636,75
3796,15370,25
3797,14138,43
3798,22685,89
3799,22256,0
3800,15880,28
3801,20203,99
3802,10672,13
3803,26226,48
3804,24936,59
3805,3917,43
3806,10210,99
3807,17549,12
3808,803,30
3809,2631,32
3810,22237,36
3811,9753,79
3812,861,5
3813,840,45
3814,7162,81
3815,15936,25
3816,7302,34
3817,18687,53
3818,20018,99
3819,16962,96
3820,515,25
3821,7664,39
3822,4602,19
3823,13234,84
3824,6270,85
3825,7192,41
3826,3051,66
3827,24145,44
3828,9583,78
3829,13704,27
3830,19223,83
3831,6132,48
3832,10715,96
3833,17720,16
3834,3154,93
3835,19155,35
3836,13887,10
3837,15685,94
3838,65,33
3839,16074,78
3840,17994,34
3841,24070,73
3842,956,97
3843,28355,24
3844,5453,11
3845,24962,0
3846,10061,3
3847,26268,93
3848,17509,32
3849,9309,52
3850,15396,42
3851,18480,20
3852,13662,46
3853,20261,88
3854,18333,52
3855,24745,74
3856,15931,2
3857,21219,29
3858,15031,65
3859,11512,41
3860,3286,1
3861,1629,94
3862,27488,65
3863,19983,48
3864,28777,87
3865,21040,11
3866,10769,41
3867,12348,20
3868,10151,50
3869,6917,1
3870,19335,92
3871,11298,46
3872,24985,19
3873,28558,5
3874,17573,20
3875,1884,8
3876,4345,15
3877,327,19
3878,17467,36
3879,22069,92
3880,24092,24
3881,2955,40
3882,28441,10
3883,18897,43
3884,14697,27
3885,1986,56
3886,10555,76
3887,19386,46
3888,3088,55
3889,11338,50
3890,29764,9
3891,1466,2
3892,21870,79
3893,19894,26
3894,10090,1
3895,6643,36
3896,20565,62
3897,26130,34
3898,21197,78
3899,15804,26
3900,22850,8
3901,1968,46
3902,20403,67
3903,7997,3
3904,24464,82
3905,12930,100
3906,11055,49
3907,14867,24
3908,24789,87
3909,8842,7
3910,2768,68
3911,11930,3
3912,16144,29
3913,7809,65
3914,25733,22
3915,18222,41
3916,29798,52
3917,715,78
3918,15406,39
3919,22614,57
3920,22016,42
3921,23063,21
3922,14291,86
3923,19810,33
3924,6597,11
3925,26475,41
3926,25228,5
3927,21280,38
3928,841,44
3929,25972,37
3930,18278,90
3931,10378,92
3932,3297,39
3933,14531,92
3934,9005,74
3935,11868,16
3936,2819,44
3937,2455,70
3938,27204,95
3939,7685,38
3940,9987,76
3941,5293,44
3942,6801,4
3943,23491,89
3944,21141,4
3945,8398,55
3946,12204,54
3947,11219,53
3948,7832,83
3949,25923,57
3950,28430,21
3951,22164,25
3952,23402,22
3953,28942,92
3954,28952,73
3955,22278,34
3956,7683,83
3957,15977,18
3958,24442,6
3959,4374,62
3960,7631,28
3961,2641,8
3962,14227,81
3963,18963,67
3964,29701,25
3965,17777,92
3966,7836,45
3967,11918,27
3968,29254,69
3969,15104,42
3970,4481,68
3971,29811,55
3972,27627,30
3973,6652,82
3974,24416,85
3975,2680,31
3976,17106,100
3977,624,76
3978,27271,3
3979,28479,13
3980,764,72
3981,3702,96
3982,5266,63
3983,25651,80
3984,3828,41
3985,18549,19
3986,15277,29
3987,12015,41
3988,19475,48
3989,27281,45
3990,14123,28
3991,2334,78
3992,17362,67
3993,26101,13
3994,19752,28
3995,14332,84
3996,2898,73
3997,18633,86
3998,20619,22
3999,25625,92
4000,11562,64
4001,12613,48
4002,12155,44
4003,12423,80
4004,21320,13
4005,10816,89
4006,4520,55
4007,6902,91
4008,22739,87
4009,11972,90
4010,17111,84
4011,8321,91
4012,14315,64
4013,2004,46
4014,15488,86
4015,26606,21
4016,22377,17
4017,12272,30
4018,13352,73
4019,25566,8
4020,7047,36
4021,9827,96
4022,12571,97
4023,17168,23
4024,12666,55
4025,3947,30
4026,26134,25
4027,23463,86
4028,23212,29
4029,16366,31
4030,16832,2
4031,10449,70
4032,15361,24
4033,10282,82
4034,23880,26
4035,8320,54
4036,26162,99
4037,18453,8
4038,28120,69
4039,27532,99
4040,17313,65
4041,15718,0
4042,4537,60
4043,14351,19
4044,25801,42
4045,24143,6
4046,19028,41
4047,24804,81
4048,7725,54
4049,18830,79
4050,24036,100
4051,22818,8
4052,23455,90
4053,18544,58
4054,3498,30
4055,16793,65
4056,19891,9
4057,15236,64
4058,12012,11
4059,28649,33
4060,12813,23
4061,21600,14
4062,26277,76
4063,15758,89
4064,14152,15
4065,14350,21
4066,28258,10
4067,1759,32
4068,27375,98
4069,2973,35
4070,10713,49
4071,16937,65
4072,23637,5
4073,7926,1
4074,5990,45
4075,11636,52
4076,28563,17
4077,7064,92
4078,15020,39
4079,14597,19
4080,16345,14
4081,26538,98
4082,12606,78
4083,4312,68
4084,27181,33
4085,7899,58
4086,1327,65
4087,29455,15
4088,5628,58
4089,7783,11
4090,1421,82
4091,22171,6
4092,11035,41
4093,27090,17
4094,25913,12
4095,21955,49
4096,17763,98
4097,10316,93
4098,19176,87
4099,8013,1
4100,2609,91
4101,9374,50
4102,3991,54
4103,13068,15
4104,6796,60
4105,802,48
4106,781,58
4107,12464,78
4108,18749,62
4109,11721,61
4110,6192,70
4111,26170,38
4112,28718,52
4113,18352,31
4114,24997,42
4115,8,51
4116,16394,18
4117,9412,94
4118,11809,36
4119,265,90
4120,15047,94
4121,3281,86
4122,12448,4
4123,2362,6
4124,9381,98
4125,13677,43
4126,20530,23
4127,15310,2
4128,5357,82
4129,23521,45
4130,11324,28
4131,24761,13
4132,20080,88
4133,5154,3
4134,13527,31
4135,2658,64
4136,5732,59
4137,25976,37
4138,13332,43
4139,23031,61
4140,4787,40
4141,10210,70
4142,5630,54
4143,25983,4
4144,26043,72
4145,16531,42
4146,25524,35
4147,6870,23
4148,25822,80
4149,23528,46
4150,12045,63
4151,10026,89
4152,25357,23
4153,17542,31
4154,20854,26
4155,11054,64
4156,19072,88
4157,25008,10
4158,25304,97
4159,18501,94
4160,28993,19
4161,7741,79
4162,20592,18
4163,17384,22
4164,23189,14
4165,23642,81
4166,26882,17
4167,1174,19
4168,20242,87
4169,24,10
4170,27055,56
4171,26738,84
4172,20643,62
4173,7732,22
4174,1205,74
4175,9135,67
4176,12229,53
4177,16190,46
4178,22967,65
4179,279,72
4180,11742,97
4181,21944,93
4182,19625,43
4183,1500,34
4184,1355,53
4185,3675,76
4186,2140,67
4187,7609,64
4188,885,45
4189,7598,55
4190,12976,59
4191,29162,82
4192,2849,11
4193,29798,33
4194,11069,88
4195,4615,81
4196,1149,84
4197,29151,73
4198,17848,8
4199,5946,59
4200,23566,94
4201,7445,90
4202,20523,10
4203,23472,70
4204,13474,84
4205,14147,19
4206,5688,59
4207,28206,70
4208,7050,73
4209,24642,28
4210,26762,1
4211,29738,82
4212,21419,33
4213,21926,54
4214,19420,5
4215,25448,52
4216,8664,76
4217,19459,50
4218,9937,55
4219,341,86
4220,5684,94
4221,25875,70
4222,9242,91
4223,21351,22
4224,27850,87
4225,15802,6
4226,7941,46
4227,20283,84
4228,14738,76
4229,436,71
4230,10035,78
4231,16877,57
4232,1605,21
4233,14440,71
4234,25646,21
4235,4031,5
4236,7754,94
4237,16160,89
4238,18978,13
4239,8904,11
4240,8510,86
4241,15176,80
4242,22173,59
4243,1371,97
4244,24735,62
4245,4308,33
4246,25881,23
4247,6187,49
4248,2126,41
4249,27850,64
4250,3700,3
4251,8727,57
4252,20994,50
4253,27332,92
4254,7918,42
4255,27310,22
4256,9990,7
4257,1382,18
4258,5756,35
4259,20131,47
4260,265,6
4261,6291,4
4262,29495,25
4263,1031,62
4264,21545,64
4265,17233,28
4266,4388,83
4267,9638,72
4268,19421,99
4269,21165,64
4270,12389,79
4271,17724,48
4272,13286,93
4273,11612,30
4274,4456,39
4275,16672,89
4276,17606,85
4277,8178,31
4278,11339,29
4279,20677,50
4280,9976,12
4281,13097,84
4282,26444,94
4283,21938,52
4284,23915,97
4285,3898,75
4286,24179,99
4287,2571,51
4288,8812,72
4289,26111,65
4290,29646,23
4291,23082,67
4292,29624,87
4293,27880,78
4294,18575,81
4295,4848,6
4296,677,52
4297,2555,13
4298,17394,26
4299,29841,27
4300,6768,75
4301,5188,15
4302,3576,2
4303,23498,62
4304,20053,69
4305,6493,83
4306,22860,12
4307,28017,76
4308,13560,15
4309,27270,34
4310,15452,16
4311,1648,51
4312,4042,22
4313,14108,8
4314,23849,44
4315,23869,45
4316,28069,2
4317,8807,37
4318,10080,89
4319,28129,3
4320,22370,0
4321,7271,76
4322,28598,11
4323,13557,68
4324,20155,54
4325,12485,81
4326,7909,92
4327,1655,47
4328,4396,91
4329,12974,84
4330,8407,84
4331,15958,86
4332,1214,44
4333,14599,14
4334,27514,2
4335,13076,72
4336,13382,8
4337,9139,15
4338,24450,8
4339,4783,2
4340,5127,40
4341,1036,1
4342,4164,77
4343,27477,24
4344,16046,24
4345,3426,37
4346,21657,52
4347,16078,35
4348,4272,93
4349,18398,10
4350,10794,58
4351,3081,14
4352,29441,89
4353,11628,91
4354,799,37
4355,13336,24
4356,27072,4
4357,12591,7
4358,15843,39
4359,27930,78
4360,16313,92
4361,12332,69
4362,8872,14
4363,11607,17
4364,8793,100
4365,4030,7
4366,28534,31
4367,23327,9
4368,8514,51
4369,2145,35
4370,8223,74
4371,12272,37
4372,23399,94
4373,2306,92
4374,22487,56
4375,8568,78
4376,7536,90
4377,23538,84
4378,23266,39
4379,2894,34
4380,14107,75
4381,25172,67
4382,27257,5
4383,14721,77
4384,29614,16
4385,29907,61
4386,18347,96
4387,15388,89
4388,27628,81
4389,3758,75
4390,15233,10
4391,17345,96
4392,3674,37
4393,18263,37
4394,12110,61
4395,29251,76
4396,18876,61
4397,1861,63
4398,105,79
4399,3416,42
4400,25964,21
4401,380,34
4402,10565,22
4403,20972,60
4404,4291,79
4405,16792,55
4406,6188,35
4407,7132,0
4408,13150,19
4409,9252,88
4410,20716,53
4411,858,83
4412,8224,77
4413,24811,6
4414,9069,79
4415,12145,23
4416,3455,13
4417,15334,34
4418,5200,45
4419,508,4
4420,14333,39
4421,17433,81
4422,6342,9
4423,18487,64
4424,24685,50
4425,13270,65
4426,13593,61
4427,24168,34
4428,78,38
4429,13207,26
4430,29120,35
4431,13191,12
4432,8067,76
4433,5900,16
4434,21289,35
4435,6603,48
4436,25635,49
4437,20199,44
4438,22716,81
4439,14700,54
4440,27765,22
4441,18462,32
4442,28566,85
4443,27228,63
4444,2826,51
4445,3844,76
4446,29803,30
4447,28564,85
4448,993,30
4449,7586,25
4450,23175,62
4451,16940,47
4452,21332,41
4453,17713,61
4454,6854,0
4455,19663,32
4456,18144,94
4457,12453,85
4458,4450,100
4459,25156,74
4460,19191,65
4461,1832,33
4462,26262,0
4463,13735,77
4464,17855,68
4465,25071,7
4466,6103,58
4467,25816,96
4468,2981,71
4469,11521,25
4470,9342,7
4471,7613,25
4472,6810,24
4473,19695,22
4474,5671,8
4475,1751,78
4476,2447,96
4477,22716,35
4478,21383,31
4479,19598,48
4480,22259,95
4481,27675,48
4482,19792,94
4483,12472,90
4484,25504,36
4485,27791,17
4486,21906,22
4487,18714,99
4488,15855,40
4489,24425,84
4490,1845,62
4491,309,90
4492,6180,35
4493,3078,5
4494,5598,84
4495,16441,73
4496,22595,4
4497,17890,78
4498,15299,20
4499,1906,31
4500,11384,11
4501,12542,100
4502,285,2
4503,14251,55
4504,18741,3
4505,4361,67
4506,7324,49
4507,1763,42
4508,2482,96
4509,10640,66
4510,8975,4
4511,17039,96
4512,8273,80
4513,16448,36
4514,21881,88
4515,26819,13
4516,1210,0
4517,3215,45
4518,21431,31
4519,18584,100
4520,16334,94
4521,2392,39
4522,17000,87
4523,19433,42
4524,2295,10
4525,21209,81
4526,3528,41
4527,4488,47
4528,25164,29
4529,25591,68
4530,20355,91
4531,26928,86
4532,9808,15
4533,5631,58
4534,18924,17
4535,14622,97
4536,12364,21
4537,6049,22
4538,19832,88
4539,20634,72
4540,2142,8
4541,16996,59
4542,12650,12
4543,901,47
4544,2259,19
4545,7138,50
4546,22316,55
4547,8567,30
4548,18841,65
4549,14682,60
4550,21096,4
4551,23523,82
4552,9505,4
4553,22873,40
4554,1551,11
4555,25201,14
4556,9348,5
4557,7430,24
4558,10024,62
4559,6039,85
4560,9677,14
4561,15773,29
4562,5130,73
4563,17361,73
4564,22360,0
4565,12886,47
4566,19972,17
4567,2332,7
4568,14122,80
4569,25946,99
4570,20744,0
4571,23416,65
4572,5977,81
4573,4346,38
4574,22811,18
4575,17830,27
4576,18330,40
4577,26664,21
4578,8273,66
4579,12081,53
4580,14408,66
4581,9674,46
4582,6545,87
4583,5072,77
4584,11651,26
4585,8811,95
4586,24372,55
4587,1840,66
4588,11997,79
4589,3618,9
4590,16702,58
4591,24033,12
4592,28045,59
4593,3329,56
4594,7357,89
4595,20862,3
4596,18774,22
4597,9133,95
4598,20109,63
4599,18474,90
4600,21528,81
4601,2580,74
4602,7508,48
4603,6359,39
4604,29186,58
4605,10012,48
4606,8644,56
4607,5333,57
4608,1965,79
4609,8580,15
4610,15204,67
4611,27304,52
4612,25292,69
4613,3893,78
4614,10552,68
4615,19216,23
4616,151,90
4617,5396,2
4618,5595,60
4619,27635,90
4620,6334,81
4621,7374,64
4622,1555,17
4623,13741,92
4624,4661,18
4625,8088,91
4626,21990,7
4627,12427,66
4628,14154,68
4629,10344,82
4630,2274,6
4631,6043,94
4632,15752,89
4633,19787,53
4634,2447,42
4635,14263,58
4636,3801,7
4637,1792,8
4638,19871,16
4639,26663,41
4640,2397,40
4641,3387,45
4642,25963,46
4643,3682,42
4644,3395,32
4645,19729,70
4646,7345,59
4647,29212,96
4648,23819,39
4649,5565,89
4650,13078,20
4651,19218,70
4652,27340,21
4653,28687,5
4654,13394,49
4655,23659,88
4656,20801,74
4657,9880,13
4658,16008,30
4659,15264,89
4660,2142,90
4661,21844,21
4662,28681,77
4663,4908,48
4664,11319,47
4665,3638,63
4666,25908,36
4667,22003,52
4668,25379,7
4669,15610,4
4670,13305,64
4671,8202,48
4672,9400,25
4673,27132,93
4674,9503,14
4675,14338,8
4676,9101,27
4677,29322,62
4678,12472,72
4679,13198,73
4680,15217,32
4681,12025,25
4682,18104,51
4683,1159,57
4684,11460,17
4685,3975,75
4686,5517,93
4687,20391,80
4688,2448,59
4689,26408,69
4690,22962,95
4691,1387,44
4692,24417,83
4693,22360,7
4694,8936,7
4695,11059,31
4696,14133,98
4697,22764,27
4698,50,34
4699,8779,79
4700,15968,2
4701,18375,54
4702,7620,9
4703,602,58
4704,4931,18
4705,4720,5
4706,28222,76
4707,21757,78
4708,13941,59
4709,3646,95
4710,6833,51
4711,11216,80
4712,14148,27
4713,13009,66
4714,19566,23
4715,3135,36
4716,24788,96
4717,26472,49
4718,11116,47
4719,28930,52
4720,1136,79
4721,9259,2
4722,14383,13
4723,1721,69
4724,296,90
4725,25744,90
4726,7294,75
4727,3480,45
4728,6336,62
4729,13792,48
4730,27544,74
4731,21041,72
4732,21413,10
4733,25440,91
4734,1475,52
4735,13867,62
4736,18968,13
4737,15690,21
4738,15908,57
4739,29630,42
4740,23946,49
4741,17238,77
4742,1224,67
4743,16566,79
4744,17654,62
4745,5723,1
4746,18867,37
4747,4172,94
4748,1223,13
4749,15169,70
4750,14895,36
4751,11516,44
4752,1552,79
4753,13248,61
4754,21974,7
4755,7051,88
4756,15147,66
4757,16665,70
4758,29790,17
4759,3315,8
4760,22436,95
4761,19932,53
4762,23222,87
4763,13793,51
4764,26262,53
4765,27979,47
4766,28208,56
4767,109,87
4768,15011,87
4769,14631,99
4770,11758,27
4771,18232,20
4772,19427,90
4773,25064,94
4774,26412,42
4775,12929,74
4776,15569,39
4777,14888,17
4778,7620,35
4779,8863,26
4780,18385,80
4781,745,63
4782,20950,32
4783,18113,79
4784,2746,59
4785,27854,53
4786,18060,95
4787,8334,55
4788,27859,7
4789,23852,69
4790,29293,24
4791,9257,79
4792,21926,75
4793,8966,4
4794,5202,89
4795,1871,16
4796,6795,67
4797,6920,26
4798,14952,41
4799,334,75
4800,5633,9
4801,1936,79
4802,27180,14
4803,8669,14
4804,2544,31
4805,12065,87
4806,2819,20
4807,4337,89
4808,27938,75
4809,14982,35
4810,12487,41
4811,2254,69
4812,20565,36
4813,28143,57
4814,20876,30
4815,10136,15
4816,23887,9
4817,16975,92
4818,21495,61
4819,14937,3
4820,2118,35
4821,14106,27
4822,13940,38
4823,20791,34
4824,16879,51
4825,3313,45
4826,29418,59
4827,8349,40
4828,27003,88
4829,15264,25
4830,12579,53
4831,13444,22
4832,19712,17
4833,16452,40
4834,24553,7
4835,17884,96
4836,13117,90
4837,10632,69
4838,22024,2
4839,13946,79
4840,28306,88
4841,17221,94
4842,1415,1
4843,470,43
4844,1716,57
4845,4599,51
4846,22942,56
4847,29876,93
4848,8683,24
4849,17555,82
4850,25929,96
4851,368,92
4852,67,67
4853,23103,100
4854,221,85
4855,6721,8
4856,16981,95
4857,20455,98
4858,6247,64
4859,8486,22
4860,15922,39
4861,29385,24
4862,145,77
4863,20997,2
4864,8714,97
4865,12477,73
4866,18692,63
4867,13170,63
4868,12811,51
4869,11205,41
4870,22870,66
4871,28754,66
4872,26837,61
4873,16404,60
4874,23784,12
4875,27468,8
4876,8728,32
4877,3367,43
4878,24107,56
4879,12426,58
4880,24788,35
4881,11238,16
4882,27657,31
4883,12069,63
4884,4274,15
4885,23414,92
4886,26220,15
4887,9418,49
4888,29645,20
4889,16385,30
4890,15507,85
4891,2354,43
4892,2004,89
4893,18629,11
4894,574,96
4895,6217,23
4896,27662,19
4897,16949,88
4898,12582,91
4899,827,25
4900,27679,9
4901,11455,16
4902,14633,22
4903,766,80
4904,27719,42
4905,22150,30
4906,26195,24
4907,2829,69
4908,1042,79
4909,23683,61
4910,16234,38
4911,12286,0
4912,2972,92
4913,17778,69
4914,29289,84
4915,26344,5
4916,4498,54
4917,19740,69
4918,7792,82
4919,13814,59
4920,20424,99
4921,3880,95
4922,13608,84
4923,17065,73
4924,9192,52
4925,12086,62
4926,25595,64
4927,15122,16
4928,22201,76
4929,3965,67
4930,11841,39
4931,18848,37
4932,5245,51
4933,12823,19
4934,12091,46
4935,1189,64
4936,10779,96
4937,21428,63
4938,21627,19
4939,29779,71
4940,11012,34
4941,24178,94
4942,11483,10
4943,14636,59
4944,20105,11
4945,6656,13
4946,29448,67
4947,25819,4
4948,13238,83
4949,13091,48
4950,12391,36
4951,23971,8
4952,873,66
4953,24621,5
4954,25260,83
4955,28369,32
4956,2004,6
4957,7848,32
4958,16932,66
4959,28198,97
4960,9964,61
4961,26683,5
4962,816,38
4963,24500,28
4964,10593,49
4965,2921,53
4966,9802,56
4967,7941,42
4968,26025,43
4969,21288,54
4970,14777,74
4971,6840,75
4972,23442,97
4973,28892,94
4974,4555,51
4975,12688,0
4976,13111,89
4977,8045,85
4978,9106,84
4979,8944,45
4980,10524,5
4981,3811,13
4982,9934,13
4983,28752,91
4984,7210,92
4985,16387,33
4986,18678,12
4987,16021,15
4988,20464,4
4989,17606,58
4990,26570,34
4991,17114,26
4992,13363,84
4993,20286,83
4994,2027,80
4995,27653,62
4996,28671,29
4997,8397,87
4998,27443,4
4999,20499,43
5000,16050,46
5001,14184,82
5002,14105,82
5003,25143,49
5004,27140,12
5005,27006,6
5006,25585,73
5007,28802,33
5008,26646,76
5009,5614,44
5010,9030,15
5011,895,19
5012,13442,26
5013,11306,55
5014,5774,65
5015,29330,18
5016,4182,25
5017,27757,70
5018,3646,69
5019,16515,73
5020,24872,0
5021,29841,6
5022,597,82
5023,18099,86
5024,10701,27
5025,16481,26
5026,28017,31
5027,19911,80
5028,33,92
5029,6146,24
5030,11772,72
5031,9629,30
5032,26131,34
5033,24172,6
5034,6275,57
5035,3992,32
5036,7905,12
5037,1469,99
5038,4983,80
5039,1447,87
5040,18034,39
5041,25350,83
5042,5131,17
5043,11929,94
5044,4414,54
5045,8989,1
5046,26133,92
5047,21110,83
5048,24596,10
5049,1900,30
5050,3417,26
5051,10870,60
5052,28577,96
5053,647,60
5054,987,91
5055,24917,72
5056,13189,79
5057,8078,35
5058,1267,65
5059,2398,57
5060,4846,73
5061,20553,65
5062,24425,91
5063,14972,46
5064,6712,39
5065,2036,50
5066,12078,40
5067,8282,0
5068,26375,47
5069,25318,0
5070,9374,96
5071,20580,35
5072,11528,62
5073,15036,36
5074,6550,53
5075,1327,75
5076,6804,78
5077,21363,67
5078,9666,72
5079,4713,10
5080,1440,90
5081,21528,55
5082,13765,90
5083,28047,98
5084,13973,74
5085,10734,87
5086,1396,91
5087,6671,6
5088,23015,45
5089,10006,17
5090,21679,84
5091,12370,34
5092,6452,90
5093,22515,51
5094,17288,67
5095,2806,29
5096,16840,84
5097,21774,30
5098,13810,71
5099,14107,30
5100,8508,13
5101,8147,35
5102,28999,2
5103,4578,29
5104,12947,0
5105,21961,60
5106,10299,96
5107,1706,44
5108,11844,49
5109,5247,91
5110,8295,41
5111,5573,46
5112,19082,11
5113,29971,66
5114,9879,41
5115,12312,39
5116,24492,73
5117,7852,89
5118,24348,38
5119,15427,92
5120,25099,82
5121,12920,66
5122,8392,2
5123,27143,29
5124,10674,60
5125,10369,18
5126,29825,94
5127,19098,90
5128,21886,68
5129,25300,87
5130,29757,76
5131,7521,18
5132,22848,36
5133,20404,77
5134,26204,77
5135,11525,14
5136,13907,61
5137,10500,67
5138,2703,14
5139,25011,21
5140,1957,76
5141,20160,69
5142,16333,88
5143,25065,97
5144,17772,1
5145,5482,93
5146,7791,39
5147,26678,7
5148,5577,5
5149,21590,74
5150,28203,51
5151,27433,66
5152,15431,81
5153,27780,100
5154,7545,61
5155,28868,80
5156,15909,3
5157,13299,4
5158,19159,99
5159,23307,56
5160,1851,14
5161,17443,97
5162,5407,88
5163,3541,24
5164,12510,99
5165,9512,53
5166,503,37
5167,7498,7
5168,28450,38
5169,15948,28
5170,2326,37
5171,6947,89
5172,18797,4
5173,29148,37
5174,11437,33
5175,16294,9
5176,25189,35
5177,7286,5
5178,3776,50
5179,26448,5
5180,12039,20
5181,17309,48
5182,10024,62
5183,10370,37
5184,12332,42
5185,12079,2
5186,21315,86
5187,14397,24
5188,24429,73
5189,25865,14
5190,14457,64
5191,4577,93
5192,14833,31
5193,6479,24
5194,10158,60
5195,14717,5
5196,20799,66
5197,8983,15
5198,14961,28
5199,3604,47
5200,23809,65
5201,16795,52
5202,173,96
5203,19329,99
5204,1033,29
5205,19249,97
5206,11050,51
5207,19820,53
5208,28744,65
5209,7811,21
5210,20584,8
5211,7136,27
5212,13422,84
5213,20200,74
5214,22232,18
5215,4722,60
5216,26798,30
5217,29188,53
5218,15941,96
5219,21882,22
5220,26485,54
5221,22124,48
5222,24975,79
5223,20569,30
5224,3335,96
5225,29224,56
5226,2584,41
5227,24216,79
5228,6250,92
5229,6973,58
5230,25192,62
5231,13507,13
5232,9481,39
5233,27964,82
5234,3043,40
5235,9860,23
5236,27184,64
5237,3715,38
5238,29805,71
5239,6025,78
5240,18395,97
5241,9650,54
5242,3731,17
5243,29312,60
5244,12228,62
5245,5421,54
5246,6204,55
5247,7483,61
5248,9997,85
5249,28155,78
5250,20053,19
5251,21120,29
5252,12724,18
5253,12173,48
5254,6318,69
5255,19524,1
5256,28882,74
5257,21592,50
5258,25540,75
5259,19091,95
5260,12958,64
5261,24866,55
5262,13909,17
5263,20675,98
5264,3781,8
5265,10890,58
5266,20426,7
5267,27650,66
5268,13136,89
5269,20589,28
5270,5807,50
5271,7322,45
5272,14046,33
5273,26820,99
5274,26543,100
5275,10701,75
5276,18606,13
5277,29692,83
5278,11991,5
5279,4255,67
5280,23437,58
5281,158,65
5282,20228,45
5283,3124,64
5284,18584,6
5285,4654,7
5286,8207,54
5287,25408,38
5288,24056,73
5289,6203,86
5290,17875,43
5291,6035,96
5292,7462,24
5293,18909,37
5294,23553,92
5295,9537,46
5296,9422,68
5297,24699,47
5298,28064,2
5299,11010,47
5300,8369,9
5301,11124,22
5302,10834,4
5303,17131,98
5304,20194,13
5305,17698,2
5306,544,21
5307,28596,100
5308,23142,18
5309,9191,80
5310,15186,21
5311,21012,1
5312,2039,35
5313,22275,9
5314,824,92
5315,25183,5
5316,11681,72
5317,11188,80
5318,11964,35
5319,16091,63
5320,1851,60
5321,22365,52
5322,2918,70
5323,25469,92
5324,15330,100
5325,25472,46
5326,2445,86
5327,2695,80
5328,1556,85
5329,24050,53
5330,20594,51
5331,6733,63
5332,3557,27
5333,20640,73
5334,7866,36
5335,203,1
5336,2803,89
5337,6731,19
5338,11469,67
5339,16947,28
5340,9023,72
5341,29814,17
5342,25648,69
5343,26255,27
5344,26853,60
5345,12193,4
5346,10950,59
5347,8324,62
5348,27128,41
5349,8093,61
5350,13452,65
5351,27734,76
5352,3518,52
5353,9614,99
5354,7157,94
5355,15150,34
5356,14432,83
5357,27808,4
5358,14414,30
5359,5307,39
5360,11720,90
5361,25819,50
5362,3258,71
5363,14503,64
5364,16511,72
5365,20471,46
5366,4695,97
5367,10037,95
5368,18139,18
5369,24262,68
5370,1455,61
5371,26815,24
5372,29767,30
5373,4704,24
5374,22448,66
5375,8630,15
5376,29781,99
5377,25112,1
5378,12492,75
5379,22525,87
5380,1130,89
5381,13003,6
5382,4183,99
5383,14847,79
5384,24563,61
5385,20880,25
5386,27341,51
5387,17296,4
5388,11281,25
5389,6768,86
5390,26124,25
